,Modality,ID,Test Name,p_val
1814,dMRI,sub-196346_ses-1,Homophily,3.261694843529902e-143
1815,dMRI,sub-196346_ses-1,Homotopy,2.664999463294975e-06
1816,dMRI,sub-704238_ses-1,Homophily,7.612989080127585e-124
1817,dMRI,sub-704238_ses-1,Homotopy,5.407647386284107e-05
1818,dMRI,sub-845458_ses-1,Homophily,6.792051129227404e-90
1819,dMRI,sub-845458_ses-1,Homotopy,6.676238687535019e-07
1820,dMRI,sub-116221_ses-1,Homophily,4.0012147982062237e-137
1821,dMRI,sub-116221_ses-1,Homotopy,5.4456212602162395e-06
1822,dMRI,sub-381038_ses-1,Homophily,1.8446739600105978e-121
1823,dMRI,sub-381038_ses-1,Homotopy,1.2299770688079034e-05
1824,dMRI,sub-212823_ses-1,Homophily,1.4785930937450297e-127
1825,dMRI,sub-212823_ses-1,Homotopy,6.75622712548848e-06
1826,dMRI,sub-307127_ses-1,Homophily,2.939659834774893e-129
1827,dMRI,sub-307127_ses-1,Homotopy,3.756642505809343e-05
1828,dMRI,sub-148840_ses-1,Homophily,1.3740877421261209e-140
1829,dMRI,sub-148840_ses-1,Homotopy,6.020457985705311e-07
1830,dMRI,sub-962058_ses-1,Homophily,1.1046383656243476e-110
1831,dMRI,sub-962058_ses-1,Homotopy,3.554340973790274e-07
1832,dMRI,sub-753150_ses-1,Homophily,1.3978097130592042e-145
1833,dMRI,sub-753150_ses-1,Homotopy,2.0493995314890534e-07
1834,dMRI,sub-114419_ses-1,Homophily,3.029643056666879e-144
1835,dMRI,sub-114419_ses-1,Homotopy,7.276487590809858e-05
1836,dMRI,sub-154431_ses-1,Homophily,3.3425321754863783e-116
1837,dMRI,sub-154431_ses-1,Homotopy,1.0665990727473229e-07
1838,dMRI,sub-401422_ses-1,Homophily,4.374638035126751e-140
1839,dMRI,sub-401422_ses-1,Homotopy,9.33272965073097e-05
1840,dMRI,sub-818455_ses-1,Homophily,3.2400726925080822e-105
1841,dMRI,sub-818455_ses-1,Homotopy,3.144888500236681e-07
1842,dMRI,sub-192641_ses-1,Homophily,7.688040128548935e-236
1843,dMRI,sub-192641_ses-1,Homotopy,0.001135042523826832
1844,dMRI,sub-816653_ses-1,Homophily,7.494123840866565e-115
1845,dMRI,sub-816653_ses-1,Homotopy,0.000453714786198828
1846,dMRI,sub-627852_ses-1,Homophily,1.1550781988176072e-121
1847,dMRI,sub-627852_ses-1,Homotopy,7.882950037181972e-06
1848,dMRI,sub-117122_ses-1,Homophily,2.5195733992868167e-84
1849,dMRI,sub-117122_ses-1,Homotopy,1.2068004737555148e-05
1850,dMRI,sub-178950_ses-1,Homophily,3.227422511701073e-68
1851,dMRI,sub-178950_ses-1,Homotopy,1.126082412360146e-10
1852,dMRI,sub-181232_ses-1,Homophily,2.0275082099675382e-84
1853,dMRI,sub-181232_ses-1,Homotopy,1.0477281571995572e-10
1854,dMRI,sub-197651_ses-1,Homophily,7.690529962563832e-173
1855,dMRI,sub-197651_ses-1,Homotopy,0.00015162355316118454
1856,dMRI,sub-153833_ses-1,Homophily,6.143576387138618e-152
1857,dMRI,sub-153833_ses-1,Homotopy,6.666626725912968e-05
1858,dMRI,sub-825048_ses-1,Homophily,3.966691114381634e-150
1859,dMRI,sub-825048_ses-1,Homotopy,0.005671375898030278
1860,dMRI,sub-885975_ses-1,Homophily,7.475426579212565e-94
1861,dMRI,sub-885975_ses-1,Homotopy,2.452002677460216e-06
1862,dMRI,sub-856968_ses-1,Homophily,4.569621748539251e-128
1863,dMRI,sub-856968_ses-1,Homotopy,5.1395044766272815e-06
1864,dMRI,sub-148941_ses-1,Homophily,6.509377662412898e-140
1865,dMRI,sub-148941_ses-1,Homotopy,9.31228229459615e-08
1866,dMRI,sub-129129_ses-1,Homophily,3.8384441604708817e-128
1867,dMRI,sub-129129_ses-1,Homotopy,8.112268565068751e-05
1868,dMRI,sub-870861_ses-1,Homophily,8.069113159413703e-146
1869,dMRI,sub-870861_ses-1,Homotopy,0.0035361621256238557
1870,dMRI,sub-622236_ses-1,Homophily,7.197915901924153e-140
1871,dMRI,sub-622236_ses-1,Homotopy,1.5290642870070123e-05
1872,dMRI,sub-392447_ses-1,Homophily,3.3714803885308624e-110
1873,dMRI,sub-392447_ses-1,Homotopy,5.786286302947078e-05
1874,dMRI,sub-732243_ses-1,Homophily,5.620096269013568e-180
1875,dMRI,sub-732243_ses-1,Homotopy,0.0002922308757271871
1876,dMRI,sub-158136_ses-1,Homophily,1.0683154872342445e-97
1877,dMRI,sub-158136_ses-1,Homotopy,6.806314984263014e-07
1878,dMRI,sub-193239_ses-1,Homophily,1.0761990807961388e-100
1879,dMRI,sub-193239_ses-1,Homotopy,1.1551537242289969e-08
1880,dMRI,sub-911849_ses-1,Homophily,8.15791986015534e-141
1881,dMRI,sub-911849_ses-1,Homotopy,5.485696998765375e-06
1882,dMRI,sub-162935_ses-1,Homophily,8.66926526706822e-98
1883,dMRI,sub-162935_ses-1,Homotopy,7.648624046718086e-09
1884,dMRI,sub-185846_ses-1,Homophily,3.5616021928525607e-132
1885,dMRI,sub-185846_ses-1,Homotopy,0.0007683122729133395
1886,dMRI,sub-647858_ses-1,Homophily,3.38918986907296e-83
1887,dMRI,sub-647858_ses-1,Homotopy,1.5760176088802745e-06
1888,dMRI,sub-177645_ses-1,Homophily,2.6685274640857507e-191
1889,dMRI,sub-177645_ses-1,Homotopy,0.000498042489934387
1890,dMRI,sub-180230_ses-1,Homophily,1.7649559467625244e-108
1891,dMRI,sub-180230_ses-1,Homotopy,3.492327602787944e-07
1892,dMRI,sub-904044_ses-1,Homophily,1.2599397498952847e-127
1893,dMRI,sub-904044_ses-1,Homotopy,9.891785849573722e-05
1894,dMRI,sub-441939_ses-1,Homophily,4.281721857511952e-52
1895,dMRI,sub-441939_ses-1,Homotopy,5.371919928558108e-10
1896,dMRI,sub-978578_ses-1,Homophily,1.2446085966495516e-188
1897,dMRI,sub-978578_ses-1,Homotopy,9.907085906757429e-05
1898,dMRI,sub-308331_ses-1,Homophily,1.295465555942429e-125
1899,dMRI,sub-308331_ses-1,Homotopy,2.072949675329217e-07
1900,dMRI,sub-298455_ses-1,Homophily,2.3947760736220697e-130
1901,dMRI,sub-298455_ses-1,Homotopy,1.6228672450088825e-05
1902,dMRI,sub-700634_ses-1,Homophily,1.6428035932006572e-132
1903,dMRI,sub-700634_ses-1,Homotopy,0.0007340567003939509
1904,dMRI,sub-157942_ses-1,Homophily,1.8324173357581705e-142
1905,dMRI,sub-157942_ses-1,Homotopy,0.00019776322608538657
1906,dMRI,sub-188145_ses-1,Homophily,5.677878303007357e-194
1907,dMRI,sub-188145_ses-1,Homotopy,0.0005976309929071234
1908,dMRI,sub-103212_ses-1,Homophily,6.735379754832634e-166
1909,dMRI,sub-103212_ses-1,Homotopy,4.074708918613146e-05
1910,dMRI,sub-204016_ses-1,Homophily,3.4143766203207586e-214
1911,dMRI,sub-204016_ses-1,Homotopy,0.010078784468684225
1912,dMRI,sub-293748_ses-1,Homophily,1.9678313810077706e-128
1913,dMRI,sub-293748_ses-1,Homotopy,7.13548765902549e-05
1914,dMRI,sub-992673_ses-1,Homophily,6.153453695451977e-103
1915,dMRI,sub-992673_ses-1,Homotopy,9.700246416367387e-06
1916,dMRI,sub-943862_ses-1,Homophily,2.1598436162922657e-141
1917,dMRI,sub-943862_ses-1,Homotopy,8.718489181379073e-05
1918,dMRI,sub-172534_ses-1,Homophily,8.212009639760867e-144
1919,dMRI,sub-172534_ses-1,Homotopy,3.4214937404036835e-05
1920,dMRI,sub-557857_ses-1,Homophily,2.6306459222467743e-189
1921,dMRI,sub-557857_ses-1,Homotopy,0.003043079160615519
1922,dMRI,sub-122620_ses-1,Homophily,7.631493577367297e-112
1923,dMRI,sub-122620_ses-1,Homotopy,6.948206428948023e-09
1924,dMRI,sub-113619_ses-1,Homophily,7.856893797764416e-76
1925,dMRI,sub-113619_ses-1,Homotopy,2.7779488722919515e-06
1926,dMRI,sub-433839_ses-1,Homophily,1.6319330862278942e-133
1927,dMRI,sub-433839_ses-1,Homotopy,0.00011278824613555484
1928,dMRI,sub-707749_ses-1,Homophily,1.9042272725534173e-197
1929,dMRI,sub-707749_ses-1,Homotopy,0.0005535568271499477
1930,dMRI,sub-149236_ses-1,Homophily,2.386611387616005e-110
1931,dMRI,sub-149236_ses-1,Homotopy,2.901152152916581e-06
1932,dMRI,sub-127630_ses-1,Homophily,1.6162769577415766e-174
1933,dMRI,sub-127630_ses-1,Homotopy,0.00021799480287546094
1934,dMRI,sub-147737_ses-1,Homophily,1.8041184051384396e-176
1935,dMRI,sub-147737_ses-1,Homotopy,8.562368788755332e-05
1936,dMRI,sub-130518_ses-1,Homophily,2.1707676715108404e-100
1937,dMRI,sub-130518_ses-1,Homotopy,4.301647073617745e-05
1938,dMRI,sub-125222_ses-1,Homophily,1.754482808858824e-201
1939,dMRI,sub-125222_ses-1,Homotopy,0.00492011036379812
1940,dMRI,sub-211619_ses-1,Homophily,6.492570658106174e-144
1941,dMRI,sub-211619_ses-1,Homotopy,9.151423628169486e-06
1942,dMRI,sub-283543_ses-1,Homophily,1.3974047717493457e-146
1943,dMRI,sub-283543_ses-1,Homotopy,0.0005865826827423061
1944,dMRI,sub-192035_ses-1,Homophily,4.454568225856177e-80
1945,dMRI,sub-192035_ses-1,Homotopy,4.0253345962523816e-07
1946,dMRI,sub-784565_ses-1,Homophily,2.5299385002145522e-92
1947,dMRI,sub-784565_ses-1,Homotopy,2.9758147091931485e-08
1948,dMRI,sub-620434_ses-1,Homophily,1.3343390346251875e-122
1949,dMRI,sub-620434_ses-1,Homotopy,6.144813554946343e-08
1950,dMRI,sub-211417_ses-1,Homophily,7.598554026427783e-96
1951,dMRI,sub-211417_ses-1,Homotopy,0.00020588343986054815
1952,dMRI,sub-180432_ses-1,Homophily,1.653947264512231e-142
1953,dMRI,sub-180432_ses-1,Homotopy,0.0003081632843080174
1954,dMRI,sub-263436_ses-1,Homophily,8.14426651582176e-104
1955,dMRI,sub-263436_ses-1,Homotopy,3.25934319519738e-06
1956,dMRI,sub-170631_ses-1,Homophily,2.093293237768593e-184
1957,dMRI,sub-170631_ses-1,Homotopy,4.968983545641928e-06
1958,dMRI,sub-581349_ses-1,Homophily,6.043212111400145e-146
1959,dMRI,sub-581349_ses-1,Homotopy,6.837409586592932e-05
1960,dMRI,sub-172130_ses-1,Homophily,3.2379446041246187e-187
1961,dMRI,sub-172130_ses-1,Homotopy,6.32245399085838e-06
1962,dMRI,sub-173738_ses-1,Homophily,2.914917678215153e-121
1963,dMRI,sub-173738_ses-1,Homotopy,4.3840839828349497e-07
1964,dMRI,sub-804646_ses-1,Homophily,2.5600902519887985e-99
1965,dMRI,sub-804646_ses-1,Homotopy,3.556995456100737e-06
1966,dMRI,sub-163331_ses-1,Homophily,3.7620571552488e-196
1967,dMRI,sub-163331_ses-1,Homotopy,2.7498550733968063e-05
1968,dMRI,sub-901139_ses-1,Homophily,4.942682811496681e-106
1969,dMRI,sub-901139_ses-1,Homotopy,3.089035435119022e-07
1970,dMRI,sub-917558_ses-1,Homophily,1.1773857634333827e-46
1971,dMRI,sub-917558_ses-1,Homotopy,1.306149103659242e-10
1972,dMRI,sub-955465_ses-1,Homophily,6.578907239798508e-122
1973,dMRI,sub-955465_ses-1,Homotopy,0.012723622078861243
1974,dMRI,sub-550439_ses-1,Homophily,4.706357770862301e-143
1975,dMRI,sub-550439_ses-1,Homotopy,4.380385856338562e-05
1976,dMRI,sub-579867_ses-1,Homophily,6.337916596244345e-189
1977,dMRI,sub-579867_ses-1,Homotopy,3.1591471492782286e-05
1978,dMRI,sub-645450_ses-1,Homophily,3.664535565668491e-165
1979,dMRI,sub-645450_ses-1,Homotopy,5.382910004205722e-05
1980,dMRI,sub-156334_ses-1,Homophily,3.691455364206801e-94
1981,dMRI,sub-156334_ses-1,Homotopy,2.9649748625244437e-08
1982,dMRI,sub-198350_ses-1,Homophily,2.3758072765618265e-88
1983,dMRI,sub-198350_ses-1,Homotopy,1.712178631879534e-08
1984,dMRI,sub-116726_ses-1,Homophily,2.2502325862468267e-120
1985,dMRI,sub-116726_ses-1,Homotopy,5.660052720782843e-06
1986,dMRI,sub-211215_ses-1,Homophily,2.5921439514613476e-186
1987,dMRI,sub-211215_ses-1,Homotopy,0.00026297499487656044
1988,dMRI,sub-137532_ses-1,Homophily,1.3500031438247425e-131
1989,dMRI,sub-137532_ses-1,Homotopy,1.3894422004768835e-06
1990,dMRI,sub-462139_ses-1,Homophily,1.0082867652419366e-127
1991,dMRI,sub-462139_ses-1,Homotopy,0.0013211903851939276
1992,dMRI,sub-308129_ses-1,Homophily,1.4464968155512825e-96
1993,dMRI,sub-308129_ses-1,Homotopy,6.586791624491575e-07
1994,dMRI,sub-199958_ses-1,Homophily,1.9063940764295105e-122
1995,dMRI,sub-199958_ses-1,Homotopy,3.319022726676472e-08
1996,dMRI,sub-136732_ses-1,Homophily,1.398678742239221e-63
1997,dMRI,sub-136732_ses-1,Homotopy,7.121035541657537e-09
1998,dMRI,sub-558960_ses-1,Homophily,1.770793629154534e-138
1999,dMRI,sub-558960_ses-1,Homotopy,3.4478365108751776e-05
2000,dMRI,sub-163129_ses-1,Homophily,8.944413634724705e-89
2001,dMRI,sub-163129_ses-1,Homotopy,1.2290280328898252e-05
2002,dMRI,sub-299760_ses-1,Homophily,3.7515636742864565e-140
2003,dMRI,sub-299760_ses-1,Homotopy,0.003691884066860108
2004,dMRI,sub-618952_ses-1,Homophily,2.148424603551641e-156
2005,dMRI,sub-618952_ses-1,Homotopy,6.581118318447804e-05
2006,dMRI,sub-686969_ses-1,Homophily,1.0316881099681323e-75
2007,dMRI,sub-686969_ses-1,Homotopy,1.2241796396988915e-07
2008,dMRI,sub-120111_ses-1,Homophily,3.3653428627615816e-119
2009,dMRI,sub-120111_ses-1,Homotopy,5.33811477079266e-06
2010,dMRI,sub-212015_ses-1,Homophily,5.105917675168372e-146
2011,dMRI,sub-212015_ses-1,Homotopy,1.3778976910614985e-05
2012,dMRI,sub-173839_ses-1,Homophily,3.540721564766542e-135
2013,dMRI,sub-173839_ses-1,Homotopy,7.613651440883055e-05
2014,dMRI,sub-467351_ses-1,Homophily,1.5281531972796518e-128
2015,dMRI,sub-467351_ses-1,Homotopy,1.0121200831122697e-06
2016,dMRI,sub-135932_ses-1,Homophily,1.152472597683052e-189
2017,dMRI,sub-135932_ses-1,Homotopy,2.878072481646888e-06
2018,dMRI,sub-151223_ses-1,Homophily,7.161667449199414e-130
2019,dMRI,sub-151223_ses-1,Homotopy,1.3980787173124818e-05
2020,dMRI,sub-179245_ses-1,Homophily,1.3090637695893416e-94
2021,dMRI,sub-179245_ses-1,Homotopy,8.230490957544326e-07
2022,dMRI,sub-120414_ses-1,Homophily,2.3894860769953466e-113
2023,dMRI,sub-120414_ses-1,Homotopy,1.7019070061768955e-05
2024,dMRI,sub-360030_ses-1,Homophily,2.3809345639674344e-290
2025,dMRI,sub-360030_ses-1,Homotopy,0.022469995960477034
2026,dMRI,sub-134829_ses-1,Homophily,1.1496458144892245e-119
2027,dMRI,sub-134829_ses-1,Homotopy,0.0006095787497219975
2028,dMRI,sub-833148_ses-1,Homophily,8.052717757379882e-162
2029,dMRI,sub-833148_ses-1,Homotopy,0.0010491564474280107
2030,dMRI,sub-992774_ses-1,Homophily,3.632939578931407e-186
2031,dMRI,sub-992774_ses-1,Homotopy,0.001184013021675869
2032,dMRI,sub-125424_ses-1,Homophily,8.035018283574459e-252
2033,dMRI,sub-125424_ses-1,Homotopy,0.00408371572527985
2034,dMRI,sub-110007_ses-1,Homophily,3.899159690139523e-137
2035,dMRI,sub-110007_ses-1,Homotopy,0.00011889507184377764
2036,dMRI,sub-362034_ses-1,Homophily,9.259351161327558e-110
2037,dMRI,sub-362034_ses-1,Homotopy,4.352576211702898e-08
2038,dMRI,sub-193441_ses-1,Homophily,1.1915199645389916e-159
2039,dMRI,sub-193441_ses-1,Homotopy,3.0398511392401173e-05
2040,dMRI,sub-497865_ses-1,Homophily,6.568237123806803e-108
2041,dMRI,sub-497865_ses-1,Homotopy,1.8525994277710782e-06
2042,dMRI,sub-212217_ses-1,Homophily,7.445633202204603e-160
2043,dMRI,sub-212217_ses-1,Homotopy,0.00615377938231373
2044,dMRI,sub-118831_ses-1,Homophily,2.1151030845470812e-103
2045,dMRI,sub-118831_ses-1,Homotopy,3.697675063842224e-06
2046,dMRI,sub-348545_ses-1,Homophily,1.2989144053579766e-123
2047,dMRI,sub-348545_ses-1,Homotopy,0.018017540060242657
2048,dMRI,sub-594156_ses-1,Homophily,3.993262861196964e-109
2049,dMRI,sub-594156_ses-1,Homotopy,4.5178602675883123e-07
2050,dMRI,sub-665254_ses-1,Homophily,3.632635095614687e-89
2051,dMRI,sub-665254_ses-1,Homotopy,3.3888310733280117e-07
2052,dMRI,sub-152225_ses-1,Homophily,1.106519725339064e-176
2053,dMRI,sub-152225_ses-1,Homotopy,0.001648034670784987
2054,dMRI,sub-285446_ses-1,Homophily,5.717774268920283e-124
2055,dMRI,sub-285446_ses-1,Homotopy,6.769278428847428e-05
2056,dMRI,sub-481951_ses-1,Homophily,5.881588466139281e-160
2057,dMRI,sub-481951_ses-1,Homotopy,2.386089730852143e-05
2058,dMRI,sub-141119_ses-1,Homophily,6.686887446582954e-107
2059,dMRI,sub-141119_ses-1,Homotopy,7.147659993537607e-05
2060,dMRI,sub-580650_ses-1,Homophily,1.09086377563208e-94
2061,dMRI,sub-580650_ses-1,Homotopy,2.1633440653649058e-06
2062,dMRI,sub-592455_ses-1,Homophily,2.559383871368705e-124
2063,dMRI,sub-592455_ses-1,Homotopy,1.4827350625596331e-06
2064,dMRI,sub-154835_ses-1,Homophily,1.9388568240887867e-103
2065,dMRI,sub-154835_ses-1,Homotopy,5.509914367014302e-06
2066,dMRI,sub-392750_ses-1,Homophily,5.49801711708544e-147
2067,dMRI,sub-392750_ses-1,Homotopy,0.001613404975706579
2068,dMRI,sub-365343_ses-1,Homophily,3.769447012796567e-162
2069,dMRI,sub-365343_ses-1,Homotopy,3.608314042284832e-06
2070,dMRI,sub-588565_ses-1,Homophily,1.946719988596239e-128
2071,dMRI,sub-588565_ses-1,Homotopy,2.3564150326990368e-05
2072,dMRI,sub-131722_ses-1,Homophily,1.500285145677881e-192
2073,dMRI,sub-131722_ses-1,Homotopy,3.79036602893329e-06
2074,dMRI,sub-693461_ses-1,Homophily,3.05120899338547e-213
2075,dMRI,sub-693461_ses-1,Homotopy,0.00015507823408319644
2076,dMRI,sub-166640_ses-1,Homophily,3.280901459060571e-157
2077,dMRI,sub-166640_ses-1,Homotopy,0.0002771552112456889
2078,dMRI,sub-209935_ses-1,Homophily,9.818635341989295e-128
2079,dMRI,sub-209935_ses-1,Homotopy,4.300692298198026e-05
2080,dMRI,sub-878776_ses-1,Homophily,3.6877409268229465e-162
2081,dMRI,sub-878776_ses-1,Homotopy,3.830848181158899e-07
2082,dMRI,sub-149842_ses-1,Homophily,1.8307791743511303e-79
2083,dMRI,sub-149842_ses-1,Homotopy,9.055415247679702e-06
2084,dMRI,sub-167743_ses-1,Homophily,7.972521045949925e-120
2085,dMRI,sub-167743_ses-1,Homotopy,3.4119965310708347e-06
2086,dMRI,sub-872562_ses-1,Homophily,2.449131510337747e-166
2087,dMRI,sub-872562_ses-1,Homotopy,8.07440397867555e-06
2088,dMRI,sub-181636_ses-1,Homophily,1.111670413384579e-137
2089,dMRI,sub-181636_ses-1,Homotopy,5.366607402686772e-07
2090,dMRI,sub-729557_ses-1,Homophily,2.88714356213506e-112
2091,dMRI,sub-729557_ses-1,Homotopy,1.3320051163594976e-06
2092,dMRI,sub-113821_ses-1,Homophily,3.57981446345172e-149
2093,dMRI,sub-113821_ses-1,Homotopy,0.00016112135760845705
2094,dMRI,sub-153934_ses-1,Homophily,7.940666454516217e-170
2095,dMRI,sub-153934_ses-1,Homotopy,0.00016426548834895752
2096,dMRI,sub-856766_ses-1,Homophily,6.9606900269022576e-130
2097,dMRI,sub-856766_ses-1,Homotopy,4.963404540802289e-07
2098,dMRI,sub-336841_ses-1,Homophily,4.2218943653115703e-187
2099,dMRI,sub-336841_ses-1,Homotopy,0.0011349174738774094
2100,dMRI,sub-101006_ses-1,Homophily,1.446483135324794e-123
2101,dMRI,sub-101006_ses-1,Homotopy,0.0001029213551418446
2102,dMRI,sub-182840_ses-1,Homophily,4.624037780174158e-173
2103,dMRI,sub-182840_ses-1,Homotopy,9.489200322082107e-06
2104,dMRI,sub-171431_ses-1,Homophily,2.5654155853213326e-86
2105,dMRI,sub-171431_ses-1,Homotopy,5.416376185610254e-08
2106,dMRI,sub-615744_ses-1,Homophily,3.4036615638742084e-95
2107,dMRI,sub-615744_ses-1,Homotopy,7.698938019522965e-07
2108,dMRI,sub-385450_ses-1,Homophily,1.1988236821326627e-98
2109,dMRI,sub-385450_ses-1,Homotopy,1.5562451819175962e-06
2110,dMRI,sub-131823_ses-1,Homophily,6.016289913581938e-87
2111,dMRI,sub-131823_ses-1,Homotopy,1.885530413775511e-05
2112,dMRI,sub-468050_ses-1,Homophily,3.103815246676806e-132
2113,dMRI,sub-468050_ses-1,Homotopy,2.7150250068411053e-07
2114,dMRI,sub-667056_ses-1,Homophily,2.4636107158805158e-85
2115,dMRI,sub-667056_ses-1,Homotopy,1.0094497979249608e-05
2116,dMRI,sub-148335_ses-1,Homophily,1.3489710011968293e-185
2117,dMRI,sub-148335_ses-1,Homotopy,0.0007314018399160912
2118,fMRI,sub-198350_ses-1,Homophily,0.0017410385440268174
2119,fMRI,sub-198350_ses-1,Homotopy,0.44833554756976157
2120,fMRI,sub-209531_ses-1,Homophily,0.005445356194674404
2121,fMRI,sub-209531_ses-1,Homotopy,0.12445465111002532
2122,fMRI,sub-213421_ses-1,Homophily,0.0007563511079426058
2123,fMRI,sub-213421_ses-1,Homotopy,0.1505401398604434
2124,fMRI,sub-353740_ses-1,Homophily,0.00020233567148380556
2125,fMRI,sub-353740_ses-1,Homotopy,0.428622065651151
2126,fMRI,sub-993675_ses-1,Homophily,0.006301046184924832
2127,fMRI,sub-993675_ses-1,Homotopy,0.8436571092239638
2128,fMRI,sub-137936_ses-1,Homophily,4.179757685195938e-06
2129,fMRI,sub-137936_ses-1,Homotopy,0.6294714802603391
2130,fMRI,sub-143224_ses-1,Homophily,0.000220729988267184
2131,fMRI,sub-143224_ses-1,Homotopy,0.2508495460108554
2132,fMRI,sub-150423_ses-1,Homophily,9.555609567581933e-08
2133,fMRI,sub-150423_ses-1,Homotopy,0.13240520620083873
2134,fMRI,sub-195041_ses-1,Homophily,0.0015416390139249131
2135,fMRI,sub-195041_ses-1,Homotopy,0.44224675131585434
2136,fMRI,sub-193441_ses-1,Homophily,0.002960697158907237
2137,fMRI,sub-193441_ses-1,Homotopy,0.41310416668374705
2138,fMRI,sub-178950_ses-1,Homophily,0.005658987118660708
2139,fMRI,sub-178950_ses-1,Homotopy,0.39982679013237454
2140,fMRI,sub-298051_ses-1,Homophily,2.5073645332425768e-05
2141,fMRI,sub-298051_ses-1,Homotopy,0.07114126082765596
2142,fMRI,sub-143325_ses-1,Homophily,0.00031254173027641513
2143,fMRI,sub-143325_ses-1,Homotopy,0.4138817954990577
2144,fMRI,sub-170934_ses-1,Homophily,0.000814873832188787
2145,fMRI,sub-170934_ses-1,Homotopy,0.10975062508092268
2146,fMRI,sub-448347_ses-1,Homophily,0.0005332746921594754
2147,fMRI,sub-448347_ses-1,Homotopy,0.09295941370191967
2148,fMRI,sub-128127_ses-1,Homophily,2.1376546930004727e-05
2149,fMRI,sub-128127_ses-1,Homotopy,0.7301317369241945
2150,fMRI,sub-185947_ses-1,Homophily,7.490116912596739e-10
2151,fMRI,sub-185947_ses-1,Homotopy,0.012088924971316289
2152,fMRI,sub-137128_ses-1,Homophily,1.4102172141770099e-05
2153,fMRI,sub-137128_ses-1,Homotopy,0.5435876415114813
2154,fMRI,sub-199453_ses-1,Homophily,0.012072793309383692
2155,fMRI,sub-199453_ses-1,Homotopy,0.3334456154949139
2156,fMRI,sub-142828_ses-1,Homophily,0.00027532247526996053
2157,fMRI,sub-142828_ses-1,Homotopy,0.4376108901746628
2158,fMRI,sub-191942_ses-1,Homophily,6.535463234121014e-06
2159,fMRI,sub-191942_ses-1,Homotopy,0.22959981414037534
2160,fMRI,sub-145531_ses-1,Homophily,0.0016205228130619486
2161,fMRI,sub-145531_ses-1,Homotopy,0.4557045488699859
2162,fMRI,sub-130619_ses-1,Homophily,0.0002876603342526084
2163,fMRI,sub-130619_ses-1,Homotopy,0.6268145588509899
2164,fMRI,sub-111514_ses-1,Homophily,0.03444715002975567
2165,fMRI,sub-111514_ses-1,Homotopy,0.8588681614881322
2166,fMRI,sub-122418_ses-1,Homophily,5.552071450283672e-09
2167,fMRI,sub-122418_ses-1,Homotopy,0.04423292966760523
2168,fMRI,sub-129331_ses-1,Homophily,2.8457508753733163e-12
2169,fMRI,sub-129331_ses-1,Homotopy,0.11545841510613042
2170,fMRI,sub-130114_ses-1,Homophily,0.001003564117750914
2171,fMRI,sub-130114_ses-1,Homotopy,0.07835305277006557
2172,fMRI,sub-255639_ses-1,Homophily,0.04396968933729399
2173,fMRI,sub-255639_ses-1,Homotopy,0.44589433487193353
2174,fMRI,sub-110411_ses-1,Homophily,0.0020945356887037206
2175,fMRI,sub-110411_ses-1,Homotopy,0.588728959771442
2176,fMRI,sub-114419_ses-1,Homophily,0.0002499823369488078
2177,fMRI,sub-114419_ses-1,Homotopy,0.81341474271723
2178,fMRI,sub-419239_ses-1,Homophily,9.52523534889682e-05
2179,fMRI,sub-419239_ses-1,Homotopy,0.14463920033138858
2180,fMRI,sub-187850_ses-1,Homophily,2.578681353888223e-10
2181,fMRI,sub-187850_ses-1,Homotopy,0.11257600490518149
2182,fMRI,sub-136631_ses-1,Homophily,1.2054550100578347e-05
2183,fMRI,sub-136631_ses-1,Homotopy,0.4134928728593744
2184,fMRI,sub-130821_ses-1,Homophily,6.457406262894538e-07
2185,fMRI,sub-130821_ses-1,Homotopy,0.23251645591736947
2186,fMRI,sub-121618_ses-1,Homophily,0.017687034695341323
2187,fMRI,sub-121618_ses-1,Homotopy,0.44083287046985753
2188,fMRI,sub-145127_ses-1,Homophily,0.0016673164044071064
2189,fMRI,sub-145127_ses-1,Homotopy,0.04994009388726889
2190,fMRI,sub-198855_ses-1,Homophily,0.026244917083259437
2191,fMRI,sub-198855_ses-1,Homotopy,0.6088294436226941
2192,fMRI,sub-227533_ses-1,Homophily,0.000994955608732447
2193,fMRI,sub-227533_ses-1,Homotopy,0.8899803863575566
2194,fMRI,sub-144832_ses-1,Homophily,0.0015094069173567095
2195,fMRI,sub-144832_ses-1,Homotopy,0.5687095544731311
2196,fMRI,sub-212217_ses-1,Homophily,3.9752507942675617e-08
2197,fMRI,sub-212217_ses-1,Homotopy,0.08368616801191456
2198,fMRI,sub-348545_ses-1,Homophily,2.60482819421161e-06
2199,fMRI,sub-348545_ses-1,Homotopy,0.1308364407704131
2200,fMRI,sub-163129_ses-1,Homophily,0.003036349318833192
2201,fMRI,sub-163129_ses-1,Homotopy,0.15592690412167245
2202,fMRI,sub-162026_ses-1,Homophily,1.0113590655566154e-05
2203,fMRI,sub-162026_ses-1,Homotopy,0.24499790080653827
2204,fMRI,sub-152225_ses-1,Homophily,0.005982559109594588
2205,fMRI,sub-152225_ses-1,Homotopy,0.7584578197384376
2206,fMRI,sub-885975_ses-1,Homophily,1.520150523747104e-06
2207,fMRI,sub-885975_ses-1,Homotopy,0.2673686519590819
2208,fMRI,sub-880157_ses-1,Homophily,3.143193451166206e-05
2209,fMRI,sub-880157_ses-1,Homotopy,0.19779772403259632
